Superficie,Referencia,Fecha Alta,Tipo,Operación,Provincia,Precio Venta,Fecha Venta,Vendedor
243,2367,2006-04-29,Local,Venta,Tarragona,2047761,2006-10-12,María
134,2368,2006-04-29,Casa,Venta,Lleida,1024698,2006-11-09,Jesús
270,2371,2006-04-29,Suelo,Venta,Lleida,2364390,2007-04-02,Luisa
220,2372,2006-04-30,Local,Alquiler,Girona,1548800,2006-10-04,María
200,2373,2006-04-30,Piso,Venta,Barcelona,1996000,2006-08-05,Joaquín
239,2374,2006-05-01,Piso,Venta,Lleida,1264310,2007-02-15,Carmen
296,2376,2006-05-01,Casa,Alquiler,Tarragona,2813776,2006-10-22,Luisa
292,2378,2006-05-02,Local,Venta,Barcelona,1538256,2007-05-01,Jesús
233,2379,2006-05-02,Piso,Venta,Barcelona,1220454,2007-04-18,Carmen
238,2380,2006-05-02,Piso,Alquiler,Tarragona,1953742,2006-12-19,Joaquín
205,2381,2006-05-02,Parking,Venta,Girona,1921260,2006-12-17,María
250,2383,2006-05-03,Industrial,Alquiler,Girona,1002500,2007-01-16,Carmen
188,2385,2006-05-03,Industrial,Alquiler,Barcelona,1769644,2007-02-23,Carmen
144,2386,2006-05-03,Piso,Alquiler,Lleida,1211184,2007-02-27,María
294,2387,2006-05-04,Casa,Venta,Girona,1784580,2007-01-28,Luisa
250,2389,2006-05-05,Local,Alquiler,Girona,2281250,2007-03-08,Luisa
290,2390,2006-05-05,Casa,Venta,Lleida,1853390,2007-05-01,Luisa
257,2391,2006-05-08,Casa,Alquiler,Barcelona,1591344,2007-01-19,Luisa
283,2393,2006-05-09,Piso,Alquiler,Tarragona,2072692,2006-10-02,Carmen
300,2395,2006-05-10,Piso,Alquiler,Tarragona,2585100,2006-10-15,Luisa
170,2396,2006-05-11,Local,Venta,Barcelona,1602930,2006-11-05,Joaquín
236,2397,2006-05-12,Parking,Alquiler,Barcelona,2001280,2007-03-04,Jesús
216,2401,2006-05-13,Local,Venta,Girona,2144448,2007-01-26,María
275,2403,2006-05-13,Oficina,Alquiler,Lleida,1819950,2006-11-11,Luisa
221,2404,2006-05-13,Oficina,Venta,Girona,1356498,2006-10-10,Luisa
210,2405,2006-05-14,Parking,Alquiler,Barcelona,1371720,2007-03-26,Pedro
197,2406,2006-05-14,Suelo,Alquiler,Tarragona,1840571,2006-10-10,Luisa
195,2409,2006-05-14,Suelo,Alquiler,Lleida,1790490,2006-12-16,Carmen
201,2411,2006-05-15,Industrial,Venta,Tarragona,1163388,2007-01-24,Joaquín
277,2412,2006-05-16,Local,Alquiler,Girona,1802993,2007-03-01,Joaquín
257,2414,2006-05-16,Oficina,Alquiler,Lleida,2203004,2006-11-15,Pedro
295,2415,2006-05-16,Oficina,Venta,Girona,2200405,2007-03-24,María
184,2417,2006-05-17,Local,Venta,Girona,1113016,2007-01-15,María
176,2419,2006-05-18,Oficina,Alquiler,Lleida,1214576,2006-10-08,Luisa
149,2420,2006-05-18,Piso,Alquiler,Lleida,1099024,2006-10-01,Luisa
280,2422,2006-05-19,Industrial,Venta,Tarragona,2370200,2007-02-04,Luisa
156,2423,2006-05-20,Oficina,Alquiler,Girona,1294176,2006-10-05,Carmen
225,2424,2006-05-20,Oficina,Alquiler,Barcelona,1752975,2006-09-22,Jesús
285,2425,2006-05-20,Suelo,Venta,Barcelona,2603190,2006-11-15,Joaquín
247,2426,2006-05-20,Suelo,Venta,Girona,2320565,2007-05-01,Jesús
277,2428,2006-05-21,Industrial,Alquiler,Lleida,2268076,2007-01-25,María
273,2429,2006-05-21,Casa,Venta,Girona,2682225,,
245,2430,2006-05-21,Casa,Venta,Girona,2037420,2007-04-04,Pedro
271,2431,2006-05-22,Suelo,Venta,Lleida,2303500,2007-01-22,Luisa
232,2432,2006-05-22,Local,Alquiler,Barcelona,1699168,2006-08-27,Carmen
203,2433,2006-05-22,Piso,Venta,Girona,1315846,2007-02-27,Carmen
202,2434,2006-05-23,Casa,Alquiler,Tarragona,1112010,2007-01-29,Pedro
195,2437,2006-05-25,Casa,Alquiler,Tarragona,1927770,2007-01-10,Jesús
278,2440,2006-05-26,Industrial,Alquiler,Girona,2336590,2006-12-26,Luisa
207,2441,2006-05-27,Piso,Alquiler,Barcelona,1381104,2007-04-30,María
233,2443,2006-05-27,Piso,Alquiler,Girona,1682260,,
194,2445,2006-05-28,Parking,Alquiler,Lleida,1466058,2007-01-29,Carmen
253,2446,2006-05-28,Piso,Alquiler,Girona,1162788,2007-01-22,Luisa
228,2449,2006-05-29,Suelo,Venta,Barcelona,2203620,2007-03-29,Joaquín
202,2450,2006-05-29,Parking,Venta,Girona,1524898,2006-12-28,Carmen
181,2453,2006-05-30,Local,Venta,Tarragona,1438226,2006-12-27,Pedro
190,2455,2006-05-31,Casa,Venta,Tarragona,1410370,2006-11-01,María
234,2457,2006-06-01,Piso,Venta,Lleida,1305720,2006-08-31,Luisa
270,2459,2006-06-01,Casa,Venta,Lleida,1097010,2007-04-02,María
209,2460,2006-06-02,Casa,Alquiler,Barcelona,2017268,2007-01-26,Luisa
189,2461,2006-06-02,Parking,Alquiler,Girona,1342278,2006-12-16,Carmen
246,2462,2006-06-02,Piso,Venta,Lleida,1044762,2007-03-22,María
110,2463,2006-06-03,Piso,Venta,Girona,1026300,2007-02-08,Luisa
262,2464,2006-06-03,Suelo,Venta,Tarragona,1843694,2006-12-29,Carmen
122,2465,2006-06-03,Industrial,Venta,Lleida,1107028,2006-11-19,Pedro
224,2467,2006-06-03,Piso,Venta,Lleida,1705760,2007-03-03,Jesús
260,2469,2006-06-04,Casa,Venta,Barcelona,1616680,2007-04-25,Carmen
211,2471,2006-06-05,Parking,Alquiler,Tarragona,1126951,2006-12-08,Joaquín
166,2472,2006-06-05,Oficina,Venta,Tarragona,1068376,2007-03-14,Carmen
173,2473,2006-06-05,Parking,Alquiler,Barcelona,1251828,2007-03-04,Joaquín
126,2474,2006-06-06,Local,Venta,Lleida,1199394,2006-12-08,Carmen
264,2475,2006-06-06,Piso,Alquiler,Lleida,1344024,2007-03-22,María
170,2476,2006-06-06,Local,Alquiler,Tarragona,1397060,2007-04-30,Pedro
217,2477,2006-06-06,Suelo,Alquiler,Lleida,1363411,2006-12-18,Carmen
294,2478,2006-06-06,Suelo,Venta,Girona,2353176,2006-10-26,Pedro
209,2481,2006-06-06,Oficina,Venta,Lleida,1637515,2007-04-12,Jesús
169,2483,2006-06-07,Industrial,Alquiler,Girona,1447316,,
201,2484,2006-06-07,Local,Alquiler,Lleida,1342278,2006-12-03,Luisa
270,2485,2006-06-07,Industrial,Alquiler,Tarragona,2632500,2007-04-18,Carmen
115,2486,2006-06-08,Casa,Venta,Girona,1147585,2006-11-13,Joaquín
255,2488,2006-06-08,Suelo,Alquiler,Tarragona,2380170,2006-09-30,Pedro
267,2489,2006-06-09,Suelo,Alquiler,Lleida,2211294,2007-05-06,Joaquín
298,2490,2006-06-10,Industrial,Alquiler,Tarragona,2693026,,
160,2491,2006-06-10,Local,Venta,Girona,1368480,2007-01-07,Joaquín
119,2493,2006-06-10,Industrial,Alquiler,Tarragona,1149897,2006-10-27,Luisa
126,2498,2006-06-11,Piso,Alquiler,Barcelona,1102500,2006-10-13,Pedro
275,2499,2006-06-11,Local,Alquiler,Lleida,1443750,,
165,2500,2006-06-11,Oficina,Venta,Barcelona,1204005,2007-01-23,María
231,2501,2006-06-11,Casa,Alquiler,Girona,2069529,2006-12-24,Jesús
282,2503,2006-06-13,Parking,Venta,Girona,2717634,2006-11-30,Pedro
245,2504,2006-06-13,Local,Venta,Barcelona,2090340,,
239,2505,2006-06-14,Oficina,Venta,Lleida,2235367,2006-10-09,María
161,2506,2006-06-15,Local,Alquiler,Girona,1027180,2006-10-17,María
204,2508,2006-06-15,Suelo,Venta,Girona,1267452,,
164,2509,2006-06-16,Industrial,Alquiler,Tarragona,1166860,2007-05-07,Joaquín
280,2512,2006-06-16,Piso,Venta,Tarragona,2384480,2007-01-01,Pedro
134,2514,2006-06-17,Industrial,Venta,Lleida,1083256,2007-01-05,Jesús
245,2515,2006-06-17,Local,Alquiler,Lleida,2030805,2006-12-11,María
297,2517,2006-06-18,Local,Alquiler,Girona,2162160,2006-12-28,Jesús
248,2518,2006-06-18,Casa,Venta,Tarragona,1826024,,
277,2520,2006-06-21,Oficina,Venta,Girona,2250348,2007-04-21,Jesús
212,2521,2006-06-21,Oficina,Venta,Lleida,1736068,2006-12-24,Joaquín
241,2523,2006-06-21,Casa,Alquiler,Barcelona,1327669,2007-03-10,Jesús
246,2525,2006-06-22,Casa,Alquiler,Tarragona,2198502,2006-11-10,Carmen
178,2526,2006-06-23,Oficina,Alquiler,Tarragona,1010862,2006-11-08,Carmen
298,2527,2006-06-23,Suelo,Venta,Lleida,2458798,2006-12-10,Jesús
281,2529,2006-06-24,Suelo,Alquiler,Barcelona,1521615,2007-04-19,Carmen
213,2531,2006-06-25,Casa,Alquiler,Tarragona,1253505,2007-02-18,María
246,2534,2006-06-25,Oficina,Venta,Girona,1087812,2006-10-24,Jesús
214,2536,2006-06-27,Piso,Venta,Girona,1988702,,
214,2538,2006-06-28,Casa,Venta,Lleida,1504420,2006-12-14,Joaquín
209,2541,2006-06-30,Suelo,Venta,Lleida,1844425,2007-04-10,Pedro
291,2542,2006-06-30,Oficina,Venta,Girona,2849763,2007-04-28,Joaquín
212,2545,2006-07-01,Industrial,Venta,Girona,1691124,2006-10-19,María
234,2547,2006-07-01,Parking,Alquiler,Lleida,1182636,2006-12-04,Carmen
195,2548,2006-07-02,Industrial,Venta,Girona,1576380,2007-04-24,Luisa
147,2549,2006-07-02,Parking,Alquiler,Tarragona,1362984,2007-02-12,Carmen
163,2550,2006-07-02,Parking,Alquiler,Barcelona,1298947,2006-12-23,María
187,2551,2006-07-02,Suelo,Alquiler,Tarragona,1059916,2006-10-03,Carmen
275,2554,2006-07-04,Industrial,Alquiler,Barcelona,2415325,2006-12-17,Carmen
267,2555,2006-07-04,Casa,Venta,Barcelona,2091144,2006-12-24,Luisa
250,2556,2006-07-04,Oficina,Venta,Barcelona,1298500,2006-11-24,Joaquín
283,2557,2006-07-05,Parking,Alquiler,Barcelona,1470185,2006-12-18,Jesús
212,2558,2006-07-06,Industrial,Alquiler,Barcelona,1758964,2007-03-24,Luisa
245,2563,2006-07-08,Piso,Alquiler,Barcelona,1284045,2007-05-07,Joaquín
191,2571,2006-07-10,Suelo,Venta,Tarragona,1127473,2007-04-01,Luisa
169,2572,2006-07-10,Industrial,Venta,Tarragona,1154101,,
256,2574,2006-07-11,Parking,Venta,Barcelona,2470912,,
290,2577,2006-07-13,Piso,Alquiler,Lleida,2702220,2007-03-16,Carmen
274,2579,2006-07-16,Parking,Alquiler,Girona,2189534,2006-11-17,Luisa
130,2581,2006-07-16,Oficina,Venta,Girona,1061710,2007-03-11,Pedro
234,2584,2006-07-17,Suelo,Alquiler,Barcelona,1016964,2007-03-18,Luisa
244,2585,2006-07-17,Piso,Alquiler,Girona,1315648,2007-03-01,María
252,2586,2006-07-18,Suelo,Alquiler,Lleida,1889748,2006-11-23,Luisa
229,2587,2006-07-18,Casa,Venta,Barcelona,1634373,2006-12-19,Jesús
193,2588,2006-07-18,Industrial,Venta,Barcelona,1559054,,
273,2590,2006-07-19,Suelo,Alquiler,Lleida,2682225,2007-02-04,Pedro
213,2591,2006-07-19,Suelo,Venta,Tarragona,1359579,2007-02-24,Carmen
150,2592,2006-07-19,Parking,Venta,Girona,1076250,2006-11-05,Carmen
265,2594,2006-07-20,Local,Venta,Lleida,1632930,2007-03-08,María
170,2595,2006-07-20,Oficina,Alquiler,Girona,1039380,2006-11-25,Joaquín
258,2596,2006-07-21,Oficina,Venta,Barcelona,1700994,2006-10-23,Jesús
259,2599,2006-07-22,Casa,Venta,Lleida,1626779,2007-05-01,Joaquín
200,2601,2006-07-22,Parking,Venta,Girona,1021000,2006-11-20,Joaquín
157,2602,2006-07-23,Oficina,Alquiler,Lleida,1095860,2007-04-21,Luisa
163,2605,2006-07-24,Piso,Alquiler,Lleida,1550456,2007-02-03,Carmen
293,2606,2006-07-24,Piso,Alquiler,Tarragona,1431891,,
195,2607,2006-07-25,Piso,Alquiler,Lleida,1899690,2006-11-18,Jesús
143,2610,2006-07-27,Oficina,Venta,Barcelona,1365936,2007-03-13,María
177,2611,2006-07-27,Parking,Alquiler,Tarragona,1064301,,
294,2613,2006-07-28,Casa,Venta,Barcelona,2618364,,
242,2614,2006-07-28,Parking,Venta,Tarragona,1844282,,
239,2615,2006-07-28,Casa,Alquiler,Barcelona,2199995,2007-03-04,Jesús
282,2616,2006-07-28,Parking,Alquiler,Lleida,1170300,2006-12-15,Jesús
194,2621,2006-07-31,Suelo,Venta,Tarragona,1476534,2006-11-27,Luisa
291,2622,2006-07-31,Oficina,Alquiler,Lleida,2874207,2007-04-24,Jesús
108,2623,2006-07-31,Parking,Alquiler,Lleida,1002348,,
277,2625,2006-08-01,Local,Venta,Tarragona,1232927,,
259,2627,2006-08-02,Suelo,Venta,Girona,1202537,2007-04-16,María
237,2628,2006-08-02,Parking,Alquiler,Lleida,1732233,2007-01-23,Pedro
295,2629,2006-08-02,Suelo,Venta,Tarragona,1706280,2007-02-03,Joaquín
291,2631,2006-08-03,Piso,Venta,Lleida,1776555,,
186,2632,2006-08-04,Industrial,Venta,Lleida,1527618,2007-03-26,Joaquín
234,2634,2006-08-06,Suelo,Venta,Girona,1994382,2007-03-04,María
253,2635,2006-08-06,Piso,Alquiler,Tarragona,2211979,2007-03-05,María
169,2636,2006-08-07,Parking,Alquiler,Barcelona,1673607,2007-01-07,Luisa
249,2637,2006-08-07,Parking,Venta,Girona,1422537,2007-04-02,Luisa
211,2639,2006-08-08,Parking,Venta,Girona,1456322,2006-11-23,Carmen
133,2641,2006-08-08,Oficina,Venta,Girona,1053227,2007-01-30,Jesús
275,2642,2006-08-08,Industrial,Alquiler,Lleida,2171950,,
274,2643,2006-08-09,Casa,Alquiler,Lleida,1233000,2007-02-05,Joaquín
282,2644,2006-08-09,Industrial,Venta,Barcelona,2205240,,
232,2645,2006-08-10,Casa,Venta,Lleida,1341656,2006-12-01,Joaquín
268,2646,2006-08-11,Oficina,Alquiler,Tarragona,1984808,2007-03-06,Carmen
270,2647,2006-08-11,Industrial,Alquiler,Barcelona,1705320,2007-03-26,Luisa
220,2648,2006-08-11,Local,Alquiler,Barcelona,1772540,2006-12-25,Pedro
112,2649,2006-08-11,Casa,Venta,Girona,1093456,2007-01-24,Pedro
275,2650,2006-08-11,Piso,Venta,Tarragona,1324125,2006-12-31,Carmen
126,2651,2006-08-12,Industrial,Alquiler,Barcelona,1199394,,
297,2654,2006-08-13,Piso,Alquiler,Girona,2909412,,
192,2657,2006-08-14,Oficina,Alquiler,Barcelona,1622400,2006-11-16,Carmen
207,2658,2006-08-14,Parking,Alquiler,Tarragona,1473219,2007-02-20,Jesús
116,2663,2006-08-17,Suelo,Alquiler,Girona,1041448,,
164,2664,2006-08-19,Parking,Venta,Lleida,1165548,,
258,2666,2006-08-21,Oficina,Venta,Barcelona,2539236,2007-01-11,Joaquín
215,2670,2006-08-22,Suelo,Alquiler,Barcelona,1694630,,
294,2676,2006-08-23,Piso,Venta,Girona,2574558,,
214,2677,2006-08-24,Suelo,Venta,Lleida,1114940,,
239,2678,2006-08-24,Casa,Venta,Tarragona,1793695,2006-12-16,Carmen
228,2680,2006-08-25,Local,Venta,Tarragona,1096452,2007-03-31,Luisa
269,2682,2006-08-26,Suelo,Venta,Lleida,1971501,,
199,2686,2006-08-28,Casa,Alquiler,Tarragona,1277381,,
146,2687,2006-08-28,Piso,Alquiler,Barcelona,1287428,,
220,2688,2006-08-28,Parking,Venta,Girona,1230240,,
263,2689,2006-08-28,Piso,Venta,Girona,2173169,2007-01-20,María
272,2690,2006-08-29,Local,Venta,Barcelona,2399312,2006-12-28,Luisa
215,2693,2006-08-29,Piso,Venta,Tarragona,1981440,2007-05-03,Jesús
233,2694,2006-08-30,Piso,Venta,Lleida,2200452,,
186,2695,2006-08-30,Suelo,Venta,Girona,1695948,2007-03-23,Pedro
255,2696,2006-08-30,Casa,Venta,Tarragona,2080290,2007-01-19,Luisa
298,2697,2006-08-31,Oficina,Venta,Barcelona,2977318,,
179,2700,2006-09-02,Piso,Venta,Girona,1025491,,
203,2701,2006-09-03,Suelo,Venta,Girona,1191610,2006-12-24,María
158,2702,2006-09-03,Industrial,Alquiler,Tarragona,1553772,2007-04-20,Luisa
289,2703,2006-09-04,Casa,Venta,Barcelona,2534241,2007-01-28,María
221,2704,2006-09-04,Casa,Alquiler,Barcelona,1556282,,
171,2706,2006-09-04,Local,Alquiler,Lleida,1176480,,
242,2708,2006-09-05,Local,Alquiler,Girona,2326346,,
291,2709,2006-09-06,Casa,Alquiler,Girona,1643568,,
274,2710,2006-09-06,Piso,Alquiler,Girona,2445724,2006-12-20,Luisa
286,2711,2006-09-07,Parking,Venta,Girona,2153580,,
239,2713,2006-09-07,Oficina,Venta,Girona,1994933,2007-04-09,Carmen
151,2715,2006-09-07,Parking,Alquiler,Lleida,1110907,,
224,2716,2006-09-07,Local,Venta,Lleida,2076480,,
245,2718,2006-09-08,Oficina,Venta,Tarragona,1349705,,
251,2722,2006-09-10,Parking,Venta,Barcelona,2180939,,
285,2725,2006-09-10,Oficina,Alquiler,Tarragona,1299315,,
230,2727,2006-09-11,Local,Venta,Tarragona,1580790,2007-03-04,Carmen
294,2731,2006-09-13,Piso,Venta,Barcelona,2885316,2007-02-13,María
225,2732,2006-09-14,Oficina,Venta,Lleida,1239525,,
197,2734,2006-09-15,Local,Venta,Girona,1967242,2006-12-28,Pedro
151,2735,2006-09-15,Oficina,Venta,Lleida,1057755,,
224,2736,2006-09-16,Suelo,Alquiler,Lleida,1956864,2007-01-28,Carmen
239,2740,2006-09-18,Oficina,Venta,Lleida,2297985,,
182,2742,2006-09-19,Suelo,Venta,Lleida,1298752,,
245,2744,2006-09-19,Industrial,Venta,Tarragona,1728230,,
164,2745,2006-09-19,Oficina,Venta,Barcelona,1040252,2007-01-02,Carmen
131,2746,2006-09-20,Suelo,Venta,Barcelona,1134984,,
208,2747,2006-09-20,Suelo,Alquiler,Tarragona,2066688,,
211,2749,2006-09-21,Casa,Venta,Lleida,1326135,,
257,2750,2006-09-21,Parking,Venta,Lleida,2121278,2007-02-23,Joaquín
279,2751,2006-09-21,Industrial,Alquiler,Barcelona,1262196,2007-04-24,Jesús
257,2752,2006-09-22,Local,Venta,Girona,2242839,,
138,2753,2006-09-22,Suelo,Venta,Lleida,1317210,2007-01-07,María
254,2754,2006-09-23,Piso,Venta,Barcelona,2001266,2007-02-10,Luisa
134,2755,2006-09-23,Oficina,Alquiler,Girona,1088616,2007-03-11,María
261,2756,2006-09-23,Oficina,Venta,Girona,1475172,,
211,2762,2006-09-27,Local,Venta,Tarragona,1819875,,
135,2763,2006-09-27,Oficina,Venta,Lleida,1345545,2007-05-07,Luisa
115,2765,2006-09-28,Suelo,Venta,Lleida,1094225,,
194,2766,2006-09-28,Suelo,Alquiler,Girona,1519214,,
216,2767,2006-09-29,Industrial,Venta,Barcelona,1734264,2007-05-06,Pedro
258,2768,2006-09-29,Casa,Venta,Barcelona,1536906,,
142,2769,2006-09-30,Casa,Venta,Girona,1194078,2007-03-30,Joaquín
244,2770,2006-09-30,Piso,Venta,Girona,2291404,2007-04-23,María
292,2773,2006-10-02,Piso,Venta,Barcelona,1536212,,
271,2774,2006-10-02,Suelo,Alquiler,Girona,1780199,2007-03-20,Carmen
192,2775,2006-10-03,Local,Venta,Barcelona,1484544,,
290,2776,2006-10-04,Piso,Venta,Girona,2381770,2007-03-11,María
284,2777,2006-10-04,Industrial,Venta,Tarragona,2072632,2007-02-02,Joaquín
295,2779,2006-10-04,Casa,Venta,Girona,1658785,,
157,2780,2006-10-05,Industrial,Venta,Girona,1242498,2007-03-26,Luisa
272,2784,2006-10-06,Oficina,Venta,Barcelona,2008176,,
215,2786,2006-10-07,Suelo,Venta,Tarragona,1015015,2007-03-03,Carmen
123,2787,2006-10-07,Casa,Venta,Tarragona,1211427,2007-04-09,Jesús
212,2790,2006-10-08,Industrial,Venta,Girona,1565620,2007-04-04,María
217,2792,2006-10-08,Local,Venta,Lleida,1770503,2007-02-11,Pedro
250,2793,2006-10-09,Casa,Venta,Girona,1370500,,
280,2795,2006-10-09,Local,Alquiler,Lleida,2327080,,
191,2796,2006-10-09,Local,Alquiler,Barcelona,1345213,,
275,2797,2006-10-10,Parking,Venta,Lleida,2096050,,
202,2798,2006-10-10,Oficina,Alquiler,Tarragona,1028988,,
178,2799,2006-10-11,Oficina,Alquiler,Barcelona,1319336,,
212,2800,2006-10-11,Casa,Venta,Barcelona,2108128,,
189,2801,2006-10-13,Suelo,Venta,Tarragona,1794366,,
244,2803,2006-10-13,Parking,Venta,Tarragona,2429752,2007-01-15,Carmen
271,2805,2006-10-13,Local,Venta,Girona,1923558,2007-04-17,Luisa
271,2806,2006-10-13,Oficina,Alquiler,Tarragona,2621925,2007-02-19,Carmen
133,2807,2006-10-14,Piso,Venta,Barcelona,1066527,2007-04-30,Luisa
293,2808,2006-10-14,Suelo,Alquiler,Tarragona,2560527,,
206,2809,2006-10-15,Parking,Venta,Girona,1659742,2007-03-08,Jesús
250,2811,2006-10-16,Oficina,Alquiler,Lleida,1480500,2007-02-19,Luisa
292,2813,2006-10-17,Industrial,Venta,Barcelona,1905300,2007-03-12,Carmen
181,2815,2006-10-17,Local,Venta,Girona,1405465,,
166,2817,2006-10-18,Local,Alquiler,Tarragona,1573514,2007-03-17,Pedro
234,2819,2006-10-18,Oficina,Venta,Tarragona,1438866,,
239,2821,2006-10-19,Casa,Venta,Lleida,1215554,2007-05-03,Luisa
128,2823,2006-10-21,Local,Alquiler,Lleida,1162624,,
196,2824,2006-10-22,Parking,Venta,Girona,1210496,,
275,2825,2006-10-22,Casa,Venta,Lleida,2669425,2007-03-23,Jesús
242,2826,2006-10-23,Industrial,Alquiler,Barcelona,1250172,2007-03-08,María
236,2827,2006-10-23,Oficina,Venta,Lleida,1300360,,
187,2828,2006-10-23,Parking,Venta,Tarragona,1513765,,
273,2829,2006-10-23,Local,Alquiler,Girona,1766310,,
187,2830,2006-10-24,Suelo,Alquiler,Tarragona,1469446,2007-03-31,Joaquín
221,2831,2006-10-24,Parking,Alquiler,Tarragona,1318707,,
224,2832,2006-10-24,Oficina,Alquiler,Girona,1126944,2007-04-07,Joaquín
192,2834,2006-10-25,Piso,Venta,Tarragona,1661760,,
293,2835,2006-10-26,Local,Venta,Lleida,1956068,2007-05-03,Jesús
247,2840,2006-10-28,Casa,Alquiler,Tarragona,1107301,,
172,2841,2006-10-29,Industrial,Alquiler,Barcelona,1167020,2007-03-28,Pedro
125,2842,2006-10-29,Casa,Alquiler,Girona,1041625,2007-05-04,Pedro
245,2843,2006-10-29,Suelo,Alquiler,Lleida,1240925,,
247,2845,2006-10-29,Industrial,Venta,Girona,1843361,2007-01-30,Pedro
285,2849,2006-10-31,Piso,Alquiler,Girona,1940565,,
285,2850,2006-10-31,Parking,Venta,Barcelona,1638750,2007-05-04,Carmen
294,2851,2006-10-31,Oficina,Venta,Girona,2267622,,
260,2853,2006-11-01,Piso,Alquiler,Tarragona,2292160,2007-03-07,Jesús
190,2854,2006-11-02,Casa,Venta,Girona,1105230,,
283,2857,2006-11-03,Suelo,Alquiler,Barcelona,2569923,2007-03-28,Pedro
275,2862,2006-11-03,Parking,Alquiler,Girona,1623600,2007-04-28,Pedro
130,2864,2006-11-04,Oficina,Venta,Lleida,1186380,2007-03-06,Jesús
197,2865,2006-11-04,Local,Alquiler,Girona,1704050,,
292,2866,2006-11-04,Piso,Venta,Lleida,1427004,,
208,2867,2006-11-05,Industrial,Alquiler,Lleida,1269008,,
248,2868,2006-11-05,Oficina,Venta,Lleida,1270256,,
212,2870,2006-11-05,Casa,Alquiler,Barcelona,1357648,2007-04-25,Luisa
246,2871,2006-11-05,Industrial,Venta,Lleida,2345364,,
267,2872,2006-11-06,Parking,Venta,Lleida,1516293,2007-02-21,Joaquín
136,2873,2006-11-07,Industrial,Venta,Barcelona,1262624,2007-03-27,Carmen
166,2875,2006-11-07,Local,Alquiler,Girona,1607710,,
165,2879,2006-11-08,Oficina,Venta,Lleida,1355805,,
295,2880,2006-11-09,Parking,Alquiler,Lleida,1767345,2007-04-03,Jesús
285,2884,2006-11-09,Piso,Alquiler,Lleida,2565285,,
195,2885,2006-11-09,Industrial,Alquiler,Lleida,1414140,,
239,2888,2006-11-11,Local,Alquiler,Barcelona,1197390,,
223,2889,2006-11-11,Piso,Alquiler,Lleida,1071515,2007-03-20,Luisa
262,2892,2006-11-13,Industrial,Venta,Barcelona,2517034,,
186,2893,2006-11-13,Parking,Alquiler,Lleida,1464192,,
124,2895,2006-11-14,Suelo,Venta,Tarragona,1014196,,
258,2897,2006-11-16,Piso,Alquiler,Girona,1058832,,
214,2898,2006-11-17,Casa,Alquiler,Tarragona,1771492,,
105,2899,2006-11-17,Industrial,Venta,Girona,1045905,2007-04-24,Joaquín
199,2903,2006-11-19,Piso,Venta,Barcelona,1370911,,
149,2904,2006-11-20,Industrial,Alquiler,Girona,1454836,,
282,2905,2006-11-20,Casa,Alquiler,Tarragona,1239672,2007-03-10,Jesús
228,2909,2006-11-22,Local,Alquiler,Tarragona,2081868,,
125,2910,2006-11-23,Suelo,Alquiler,Tarragona,1166375,,
282,2911,2006-11-23,Piso,Alquiler,Lleida,1234032,2007-04-17,Joaquín
218,2912,2006-11-24,Local,Venta,Lleida,2102174,,
131,2913,2006-11-24,Parking,Venta,Barcelona,1008176,,
185,2915,2006-11-24,Parking,Venta,Barcelona,1635030,,
176,2916,2006-11-24,Suelo,Venta,Tarragona,1185536,,
265,2917,2006-11-26,Local,Venta,Lleida,1820285,,
141,2918,2006-11-27,Casa,Alquiler,Barcelona,1045233,,
197,2926,2006-11-28,Casa,Alquiler,Tarragona,1165649,,
153,2927,2006-11-28,Oficina,Venta,Lleida,1095786,,
180,2928,2006-11-29,Oficina,Venta,Lleida,1467360,,
253,2929,2006-11-29,Casa,Alquiler,Lleida,1239700,,
230,2931,2006-11-29,Local,Venta,Barcelona,1847590,,
261,2934,2006-11-30,Casa,Venta,Barcelona,1752093,,
192,2935,2006-11-30,Oficina,Alquiler,Lleida,1169088,,
114,2938,2006-12-02,Oficina,Venta,Tarragona,1078668,2007-03-31,Jesús
187,2939,2006-12-02,Parking,Venta,Barcelona,1274218,,
274,2941,2006-12-03,Piso,Venta,Barcelona,2474220,,
261,2943,2006-12-04,Piso,Venta,Barcelona,2198403,2007-03-09,Joaquín
114,2944,2006-12-04,Industrial,Alquiler,Girona,1130424,,
136,2946,2006-12-05,Piso,Venta,Lleida,1323280,,
186,2947,2006-12-06,Suelo,Venta,Barcelona,1367100,,
138,2948,2006-12-06,Casa,Alquiler,Girona,1186524,2007-04-24,Joaquín
172,2950,2006-12-07,Industrial,Alquiler,Tarragona,1270908,,
147,2951,2006-12-07,Parking,Venta,Tarragona,1045317,,
236,2952,2006-12-07,Casa,Alquiler,Lleida,2133204,2007-03-13,Pedro
251,2953,2006-12-07,Casa,Alquiler,Girona,1528088,,
185,2954,2006-12-08,Local,Venta,Barcelona,1255595,,
193,2958,2006-12-09,Suelo,Alquiler,Girona,1059956,2007-03-10,María
257,2961,2006-12-10,Local,Alquiler,Tarragona,2170622,2007-04-18,Jesús
171,2962,2006-12-11,Oficina,Venta,Lleida,1696149,,
197,2963,2006-12-11,Piso,Venta,Tarragona,1077196,2007-04-12,María
242,2964,2006-12-11,Local,Venta,Tarragona,1246058,,
198,2968,2006-12-13,Industrial,Venta,Lleida,1094940,2007-03-25,Joaquín
