Superficie,Referencia,Fecha Alta,Tipo,Operación,Provincia,Precio Venta,Fecha Venta,Vendedor
271,2806,2006-10-13,Oficina,Alquiler,Tarragona,2621925,2007-02-19,Carmen
293,2808,2006-10-14,Suelo,Alquiler,Tarragona,2560527,,
206,2809,2006-10-15,Parking,Venta,Girona,1659742,2007-03-08,Jesús
292,2813,2006-10-17,Industrial,Venta,Barcelona,1905300,2007-03-12,Carmen
181,2815,2006-10-17,Local,Venta,Girona,1405465,,
166,2817,2006-10-18,Local,Alquiler,Tarragona,1573514,2007-03-17,Pedro
196,2824,2006-10-22,Parking,Venta,Girona,1210496,,
275,2825,2006-10-22,Casa,Venta,Lleida,2669425,2007-03-23,Jesús
187,2828,2006-10-23,Parking,Venta,Tarragona,1513765,,
273,2829,2006-10-23,Local,Alquiler,Girona,1766310,,
224,2832,2006-10-24,Oficina,Alquiler,Girona,1126944,2007-04-07,Joaquín
192,2834,2006-10-25,Piso,Venta,Tarragona,1661760,,
293,2835,2006-10-26,Local,Venta,Lleida,1956068,2007-05-03,Jesús
50,2837,2006-10-26,Industrial,Venta,Girona,466850,,
41,2838,2006-10-26,Industrial,Alquiler,Girona,379291,2007-04-26,María
125,2842,2006-10-29,Casa,Alquiler,Girona,1041625,2007-05-04,Pedro
73,2844,2006-10-29,Suelo,Alquiler,Girona,660577,2007-03-25,Carmen
247,2845,2006-10-29,Industrial,Venta,Girona,1843361,2007-01-30,Pedro
285,2849,2006-10-31,Piso,Alquiler,Girona,1940565,,
285,2850,2006-10-31,Parking,Venta,Barcelona,1638750,2007-05-04,Carmen
294,2851,2006-10-31,Oficina,Venta,Girona,2267622,,
260,2853,2006-11-01,Piso,Alquiler,Tarragona,2292160,2007-03-07,Jesús
190,2854,2006-11-02,Casa,Venta,Girona,1105230,,
141,2856,2006-11-02,Casa,Venta,Girona,821889,,
283,2857,2006-11-03,Suelo,Alquiler,Barcelona,2569923,2007-03-28,Pedro
275,2862,2006-11-03,Parking,Alquiler,Girona,1623600,2007-04-28,Pedro
67,2863,2006-11-03,Industrial,Venta,Girona,637103,2007-04-26,Pedro
197,2865,2006-11-04,Local,Alquiler,Girona,1704050,,
246,2871,2006-11-05,Industrial,Venta,Lleida,2345364,,
267,2872,2006-11-06,Parking,Venta,Lleida,1516293,2007-02-21,Joaquín
67,2874,2006-11-07,Oficina,Venta,Girona,342705,,
166,2875,2006-11-07,Local,Alquiler,Girona,1607710,,
129,2876,2006-11-07,Casa,Venta,Girona,722013,2007-03-18,Carmen
124,2878,2006-11-08,Parking,Venta,Girona,950832,,
295,2880,2006-11-09,Parking,Alquiler,Lleida,1767345,2007-04-03,Jesús
127,2881,2006-11-09,Local,Venta,Girona,815467,2007-04-25,Pedro
285,2884,2006-11-09,Piso,Alquiler,Lleida,2565285,,
201,2886,2006-11-10,Suelo,Alquiler,Girona,850029,2007-04-22,María
61,2887,2006-11-10,Local,Alquiler,Girona,265289,2007-02-17,Carmen
262,2892,2006-11-13,Industrial,Venta,Barcelona,2517034,,
258,2897,2006-11-16,Piso,Alquiler,Girona,1058832,,
214,2898,2006-11-17,Casa,Alquiler,Tarragona,1771492,,
105,2899,2006-11-17,Industrial,Venta,Girona,1045905,2007-04-24,Joaquín
51,2900,2006-11-18,Suelo,Venta,Girona,344811,,
135,2902,2006-11-19,Parking,Venta,Girona,563760,2007-03-13,Pedro
149,2904,2006-11-20,Industrial,Alquiler,Girona,1454836,,
228,2909,2006-11-22,Local,Alquiler,Tarragona,2081868,,
218,2912,2006-11-24,Local,Venta,Lleida,2102174,,
185,2915,2006-11-24,Parking,Venta,Barcelona,1635030,,
265,2917,2006-11-26,Local,Venta,Lleida,1820285,,
99,2920,2006-11-27,Oficina,Alquiler,Girona,831204,,
77,2921,2006-11-27,Casa,Alquiler,Girona,360822,,
82,2930,2006-11-29,Parking,Venta,Girona,643290,,
230,2931,2006-11-29,Local,Venta,Barcelona,1847590,,
44,2933,2006-11-30,Parking,Venta,Girona,353628,,
261,2934,2006-11-30,Casa,Venta,Barcelona,1752093,,
100,2937,2006-12-01,Piso,Venta,Girona,905600,2007-05-07,Joaquín
274,2941,2006-12-03,Piso,Venta,Barcelona,2474220,,
261,2943,2006-12-04,Piso,Venta,Barcelona,2198403,2007-03-09,Joaquín
114,2944,2006-12-04,Industrial,Alquiler,Girona,1130424,,
151,2945,2006-12-05,Casa,Alquiler,Girona,693543,,
138,2948,2006-12-06,Casa,Alquiler,Girona,1186524,2007-04-24,Joaquín
236,2952,2006-12-07,Casa,Alquiler,Lleida,2133204,2007-03-13,Pedro
251,2953,2006-12-07,Casa,Alquiler,Girona,1528088,,
59,2956,2006-12-08,Industrial,Alquiler,Girona,432411,,
193,2958,2006-12-09,Suelo,Alquiler,Girona,1059956,2007-03-10,María
117,2960,2006-12-10,Industrial,Venta,Girona,575640,,
257,2961,2006-12-10,Local,Alquiler,Tarragona,2170622,2007-04-18,Jesús
171,2962,2006-12-11,Oficina,Venta,Lleida,1696149,,
109,2969,2006-12-13,Industrial,Venta,Girona,703159,,
291,2971,2006-12-14,Industrial,Alquiler,Barcelona,2797092,,
200,2974,2006-12-15,Piso,Venta,Girona,1559800,2007-04-23,Joaquín
248,2977,2006-12-16,Local,Alquiler,Lleida,1957960,,
152,2979,2006-12-16,Suelo,Alquiler,Girona,1147144,,
200,2980,2006-12-17,Casa,Alquiler,Barcelona,1957200,,
85,2983,2006-12-18,Industrial,Alquiler,Girona,670310,,
281,2986,2006-12-19,Casa,Venta,Barcelona,2244066,2007-03-26,Joaquín
255,2989,2006-12-20,Local,Venta,Girona,1079670,,
223,2994,2006-12-23,Piso,Venta,Tarragona,1794927,,
237,2995,2006-12-23,Parking,Venta,Barcelona,1997436,,
186,2996,2006-12-23,Parking,Venta,Lleida,1844190,,
129,2998,2006-12-24,Piso,Alquiler,Girona,789738,,
273,3001,2006-12-25,Local,Alquiler,Lleida,1993446,,
226,3002,2006-12-25,Casa,Alquiler,Girona,2041006,,
80,3003,2006-12-25,Industrial,Alquiler,Girona,709760,2007-05-02,Jesús
211,3004,2006-12-26,Casa,Alquiler,Girona,2086368,,
80,3005,2006-12-26,Casa,Alquiler,Girona,651360,,
219,3006,2006-12-26,Suelo,Alquiler,Girona,913449,,
297,3007,2006-12-26,Casa,Alquiler,Girona,2673000,,
287,3008,2006-12-27,Piso,Alquiler,Girona,1882433,,
292,3010,2006-12-28,Suelo,Alquiler,Girona,1751124,,
224,3011,2006-12-28,Local,Alquiler,Tarragona,1646624,,
146,3020,2006-12-31,Parking,Venta,Girona,1399264,,
199,3021,2007-01-01,Industrial,Alquiler,Girona,1321161,,
273,3024,2007-01-02,Industrial,Alquiler,Tarragona,1725087,,
293,3025,2007-01-04,Oficina,Alquiler,Lleida,2662784,,
247,3028,2007-01-06,Parking,Venta,Girona,2398617,,
98,3030,2007-01-07,Suelo,Alquiler,Girona,429730,,
119,3033,2007-01-08,Industrial,Venta,Girona,571676,,
269,3035,2007-01-08,Casa,Alquiler,Lleida,1520119,,
286,3036,2007-01-09,Casa,Alquiler,Tarragona,1895036,,
169,3044,2007-01-09,Oficina,Venta,Lleida,1635413,,
196,3047,2007-01-10,Oficina,Alquiler,Barcelona,1880032,,
256,3048,2007-01-10,Local,Venta,Lleida,1934080,,
57,3049,2007-01-10,Suelo,Venta,Girona,269724,,
272,3052,2007-01-11,Local,Venta,Girona,1965472,,
164,3053,2007-01-12,Piso,Venta,Girona,1425488,,
258,3055,2007-01-12,Piso,Venta,Tarragona,2204352,,
217,3057,2007-01-13,Suelo,Venta,Barcelona,1578675,,
290,3059,2007-01-14,Casa,Alquiler,Lleida,2797050,,
289,3060,2007-01-14,Suelo,Alquiler,Barcelona,2427311,,
228,3061,2007-01-14,Piso,Alquiler,Girona,932292,,
107,3066,2007-01-15,Piso,Alquiler,Girona,968243,,
256,3067,2007-01-16,Piso,Venta,Barcelona,1856000,,
243,3070,2007-01-18,Parking,Venta,Girona,1857735,,
253,3072,2007-01-18,Suelo,Alquiler,Girona,2291421,,
236,3073,2007-01-19,Suelo,Venta,Tarragona,1598664,,
56,3075,2007-01-20,Industrial,Venta,Girona,485240,,
216,3076,2007-01-20,Parking,Alquiler,Tarragona,2143368,,
184,3077,2007-01-20,Industrial,Alquiler,Lleida,1570624,,
239,3078,2007-01-20,Industrial,Venta,Barcelona,1517889,,
149,3079,2007-01-21,Local,Alquiler,Girona,1047917,,
79,3080,2007-01-21,Local,Alquiler,Girona,393736,,
232,3083,2007-01-22,Piso,Venta,Girona,1511944,,
137,3084,2007-01-23,Industrial,Alquiler,Girona,569098,,
204,3088,2007-01-23,Local,Venta,Lleida,1677492,,
164,3089,2007-01-23,Industrial,Venta,Girona,1494204,,
285,3090,2007-01-24,Local,Venta,Tarragona,2321325,,
212,3091,2007-01-25,Suelo,Venta,Tarragona,1896340,,
189,3092,2007-01-26,Parking,Alquiler,Barcelona,1788885,,
216,3093,2007-01-26,Industrial,Venta,Tarragona,1554336,,
50,3095,2007-01-27,Local,Alquiler,Girona,302100,,
269,3096,2007-01-27,Industrial,Venta,Lleida,2189122,,
296,3099,2007-01-29,Oficina,Alquiler,Barcelona,2563064,,
273,3101,2007-01-29,Oficina,Venta,Lleida,2148783,,
260,3106,2007-02-01,Industrial,Alquiler,Girona,1636700,,
117,3107,2007-02-01,Suelo,Alquiler,Girona,997776,,
229,3108,2007-02-01,Local,Alquiler,Girona,1065995,,
46,3110,2007-02-02,Parking,Alquiler,Girona,301346,,
211,3115,2007-02-03,Parking,Venta,Lleida,1528906,,
160,3117,2007-02-04,Suelo,Venta,Girona,1431040,,
283,3118,2007-02-05,Piso,Venta,Tarragona,2449082,,
260,3120,2007-02-06,Suelo,Alquiler,Lleida,1746420,,
292,3121,2007-02-06,Parking,Alquiler,Tarragona,2658076,,
252,3124,2007-02-09,Parking,Alquiler,Girona,2154096,,
297,3126,2007-02-10,Oficina,Venta,Tarragona,2902284,,
201,3128,2007-02-10,Local,Venta,Lleida,1817442,,
244,3129,2007-02-11,Industrial,Alquiler,Girona,1050664,,
66,3137,2007-02-13,Suelo,Alquiler,Girona,268488,,
248,3139,2007-02-15,Oficina,Alquiler,Tarragona,2357240,,
138,3140,2007-02-15,Industrial,Alquiler,Girona,1248072,,
298,3141,2007-02-16,Industrial,Alquiler,Girona,1708434,,
241,3143,2007-02-17,Piso,Venta,Girona,979183,,
288,3144,2007-02-17,Industrial,Alquiler,Girona,1978848,,
234,3145,2007-02-17,Oficina,Venta,Girona,1789866,,
174,3146,2007-02-18,Oficina,Alquiler,Girona,1568610,,
177,3147,2007-02-18,Industrial,Venta,Girona,1325730,,
210,3148,2007-02-18,Industrial,Venta,Tarragona,1855770,,
81,3149,2007-02-18,Piso,Venta,Girona,324648,,
43,3151,2007-02-19,Oficina,Alquiler,Girona,293303,,
115,3153,2007-02-19,Casa,Venta,Girona,1040635,,
281,3154,2007-02-20,Casa,Venta,Barcelona,1527516,,
261,3162,2007-02-23,Industrial,Venta,Barcelona,2186658,,
234,3163,2007-02-23,Local,Alquiler,Girona,973206,,
291,3169,2007-02-26,Industrial,Alquiler,Lleida,2066100,,
168,3170,2007-02-26,Suelo,Venta,Lleida,1576848,,
89,3171,2007-02-26,Oficina,Venta,Girona,684588,,
163,3172,2007-02-26,Casa,Venta,Girona,1478573,,
64,3174,2007-02-27,Piso,Alquiler,Girona,520384,,
198,3175,2007-02-27,Local,Alquiler,Tarragona,1780812,,
99,3176,2007-02-27,Local,Alquiler,Girona,825759,,
128,3177,2007-02-28,Piso,Venta,Girona,801408,,
174,3180,2007-03-01,Piso,Venta,Girona,1615068,,
127,3181,2007-03-03,Piso,Alquiler,Girona,957453,,
182,3182,2007-03-03,Casa,Alquiler,Lleida,1587768,,
266,3184,2007-03-03,Piso,Alquiler,Barcelona,2233602,,
251,3185,2007-03-03,Industrial,Venta,Barcelona,1913624,,
221,3186,2007-03-04,Industrial,Venta,Lleida,1583686,,
161,3187,2007-03-04,Piso,Alquiler,Girona,1420020,,
280,3192,2007-03-05,Piso,Venta,Barcelona,2439640,,
282,3193,2007-03-07,Industrial,Venta,Girona,2019120,,
221,3196,2007-03-07,Casa,Alquiler,Girona,2075632,,
292,3197,2007-03-07,Parking,Alquiler,Lleida,2262708,,
212,3198,2007-03-08,Piso,Alquiler,Girona,1684340,,
270,3199,2007-03-08,Oficina,Alquiler,Tarragona,1859220,,
93,3201,2007-03-09,Parking,Alquiler,Girona,849462,,
183,3203,2007-03-09,Suelo,Alquiler,Tarragona,1694763,,
121,3205,2007-03-10,Suelo,Venta,Girona,870837,,
285,3206,2007-03-11,Parking,Alquiler,Lleida,1622790,,
82,3211,2007-03-12,Local,Alquiler,Girona,601306,,
188,3214,2007-03-14,Suelo,Venta,Tarragona,1607588,,
161,3217,2007-03-14,Industrial,Venta,Girona,1020257,,
138,3222,2007-03-16,Parking,Venta,Girona,1034034,,
99,3234,2007-03-19,Industrial,Alquiler,Girona,763983,,
292,3236,2007-03-20,Casa,Alquiler,Girona,2765240,,
135,3243,2007-03-22,Suelo,Venta,Girona,1096470,,
283,3245,2007-03-22,Industrial,Alquiler,Barcelona,1800729,,
60,3251,2007-03-24,Parking,Venta,Girona,366780,,
245,3252,2007-03-24,Local,Alquiler,Lleida,1966615,,
172,3253,2007-03-24,Casa,Venta,Girona,1389072,,
79,3254,2007-03-25,Casa,Alquiler,Girona,495093,,
221,3255,2007-03-26,Oficina,Venta,Girona,1194726,,
266,3256,2007-03-26,Piso,Alquiler,Girona,2010960,,
128,3257,2007-03-26,Suelo,Alquiler,Girona,912256,,
269,3261,2007-03-27,Industrial,Venta,Lleida,1674794,,
243,3262,2007-03-28,Casa,Alquiler,Tarragona,1608903,,
197,3263,2007-03-29,Casa,Alquiler,Barcelona,1630569,,
51,3265,2007-03-30,Parking,Venta,Girona,393057,,
209,3266,2007-03-30,Casa,Alquiler,Tarragona,1925935,,
199,3267,2007-03-31,Casa,Venta,Barcelona,1682346,,
300,3268,2007-04-01,Industrial,Alquiler,Barcelona,2908500,,
218,3272,2007-04-02,Oficina,Alquiler,Tarragona,1656364,,
112,3273,2007-04-02,Local,Alquiler,Girona,739872,,
71,3276,2007-04-03,Oficina,Venta,Girona,591004,,
197,3277,2007-04-04,Parking,Venta,Lleida,1802156,,
276,3281,2007-04-06,Casa,Alquiler,Girona,2336340,,
279,3283,2007-04-07,Oficina,Venta,Girona,2384334,,
162,3284,2007-04-07,Local,Venta,Lleida,1517292,,
257,3286,2007-04-07,Suelo,Alquiler,Barcelona,2490587,,
293,3288,2007-04-09,Local,Alquiler,Barcelona,2065357,,
296,3289,2007-04-09,Parking,Venta,Lleida,2914416,,
158,3291,2007-04-10,Piso,Venta,Lleida,1567834,,
151,3293,2007-04-10,Local,Alquiler,Girona,1028159,,
128,3294,2007-04-10,Piso,Alquiler,Girona,818176,,
123,3295,2007-04-11,Parking,Venta,Girona,1088181,,
282,3298,2007-04-12,Suelo,Venta,Tarragona,2689434,,
131,3299,2007-04-12,Parking,Alquiler,Girona,1224850,,
156,3300,2007-04-12,Local,Alquiler,Girona,881868,,
225,3302,2007-04-12,Industrial,Alquiler,Tarragona,2179125,,
128,3304,2007-04-12,Piso,Venta,Girona,1270400,,
200,3306,2007-04-14,Local,Venta,Lleida,1760000,,
221,3307,2007-04-14,Parking,Venta,Girona,1533077,,
277,3312,2007-04-17,Industrial,Alquiler,Tarragona,2129576,,
284,3314,2007-04-18,Casa,Venta,Barcelona,1808512,,
247,3317,2007-04-20,Casa,Venta,Girona,1804088,,
283,3323,2007-04-23,Piso,Venta,Barcelona,2686236,,
296,3326,2007-04-25,Industrial,Alquiler,Barcelona,2078216,,
264,3329,2007-04-26,Piso,Venta,Barcelona,2517504,,
110,3331,2007-04-27,Local,Venta,Girona,845790,,
55,3334,2007-04-29,Piso,Alquiler,Girona,454080,,
254,3337,2007-04-30,Parking,Venta,Lleida,2140712,,
